target_id	model_id	TP	FP	precision	FPR	recall	F1	F2	F05	BA	EF	num_uniq_F	max_edge	features
CHEMBL3717	tr2_pharm5_0	77	37	0.675	0.019	0.267	0.38299999999999995	0.304	0.517	0.624	5.4239999999999995	3	12.038323907674565	aaDHH
CHEMBL3717	tr3_pharm7_0	20	11	0.645	0.006	0.069	0.125	0.085	0.243	0.532	5.181	5	6.934868563094577	aaAAAHH
CHEMBL3717	tr3_pharm7_1	18	12	0.6	0.006	0.062	0.113	0.076	0.221	0.528	4.8180000000000005	5	6.947714780854909	aaAAAHH
CHEMBL3717	tr5_pharm9_0	18	4	0.818	0.002	0.062	0.11599999999999999	0.077	0.239	0.53	6.571000000000001	6	7.1796670905412165	aaaAAHHHH
CHEMBL3717	tr5_pharm9_1	16	4	0.8	0.002	0.055999999999999994	0.10400000000000001	0.068	0.217	0.527	6.425	6	7.654702200845344	aaaAAHHHH
CHEMBL3717	tr8_pharm9_2	16	1	0.941	0.001	0.055999999999999994	0.105	0.068	0.225	0.528	7.558	6	11.265521431175586	aaaDAHHHH
CHEMBL3717	tr8_pharm9_0	10	1	0.909	0.001	0.035	0.067	0.043	0.151	0.517	7.301	6	8.961890246923423	aaaDAHHHH
CHEMBL3717	tr8_pharm9_1	5	0	1.0	0.0	0.017	0.034	0.022000000000000002	0.081	0.509	8.031	6	9.074166216997801	aaaDAAHHH
CHEMBL3717	tr6_pharm9_1	0	12	0	0	0	0	0	0	0	0	6	10.287193177603546	aaaDDAHHH
CHEMBL3717	tr6_pharm9_2	0	7	0	0	0	0	0	0	0	0	6	10.287193177603546	aaaDDAHHH
CHEMBL3717	tr6_pharm9_0	0	12	0	0	0	0	0	0	0	0	6	10.287193177603546	aaaDDAHHH
CHEMBL3717	tr1_pharm4_0	128	87	0.595	0.044000000000000004	0.444	0.509	0.46799999999999997	0.557	0.7	4.781000000000001	3	7.56752013417263	aAAH
CHEMBL3717	tr4_pharm10_0	22	0	1.0	0.0	0.076	0.142	0.094	0.293	0.5379999999999999	8.031	6	16.909439844996555	aaaaAAHHHH
CHEMBL240	tr139_pharm10_0	3	0	1.0	0.0	0.002	0.003	0.002	0.008	0.501	2.263	6	11.265562303351862	aaaDAPHHHH
CHEMBL240	tr77_pharm10_0	2	0	1.0	0.0	0.001	0.002	0.001	0.006	0.501	2.263	7	14.08056749258343	aaAAAPHHHH
CHEMBL240	tr101_pharm7_0	114	24	0.826	0.011000000000000001	0.064	0.11900000000000001	0.079	0.245	0.527	1.87	4	10.684708509443723	aaAPHHH
CHEMBL240	tr40_pharm5_0	27	2	0.9309999999999999	0.001	0.015	0.03	0.019	0.07200000000000001	0.507	2.1069999999999998	4	5.3734155346018175	APHHH
CHEMBL240	tr40_pharm5_1	15	2	0.882	0.001	0.008	0.017	0.011000000000000001	0.040999999999999995	0.504	1.9969999999999999	4	15.415382971943588	aHHHH
CHEMBL240	tr249_pharm4_0	9	27	0.25	0.013000000000000001	0.005	0.01	0.006	0.023	0.496	0.5660000000000001	3	11.57187298330408	aAHH
CHEMBL240	tr84_pharm9_1	3	0	1.0	0.0	0.002	0.003	0.002	0.008	0.501	2.263	6	12.458149658647955	aaaAHHHHH
CHEMBL240	tr84_pharm9_0	2	0	1.0	0.0	0.001	0.002	0.001	0.006	0.501	2.263	6	12.399224110738375	aaaAHHHHH
CHEMBL240	tr196_pharm8_0	4	2	0.667	0.001	0.002	0.004	0.003	0.011000000000000001	0.501	1.5090000000000001	5	10.931694995767668	aaaDAHHH
CHEMBL240	tr22_pharm9_0	27	1	0.9640000000000001	0.0	0.015	0.03	0.019	0.07200000000000001	0.507	2.1830000000000003	6	12.67214935997429	aaAAPHHHH
CHEMBL240	tr22_pharm9_1	10	0	1.0	0.0	0.006	0.011000000000000001	0.006999999999999999	0.027999999999999997	0.503	2.263	6	12.749280141182494	aaAAPHHHH
CHEMBL240	tr20_pharm7_1	9	6	0.6	0.003	0.005	0.01	0.006	0.025	0.501	1.358	5	18.131008342062735	aaDAHHH
CHEMBL240	tr20_pharm7_0	6	4	0.6	0.002	0.003	0.006999999999999999	0.004	0.017	0.501	1.358	5	18.131008342062735	aaDDHHH
CHEMBL240	tr20_pharm7_2	2	2	0.5	0.001	0.001	0.002	0.001	0.006	0.5	1.1320000000000001	5	17.250874118494412	aaAAHHH
CHEMBL240	tr28_pharm6_0	40	77	0.342	0.036000000000000004	0.023	0.042	0.027999999999999997	0.08900000000000001	0.493	0.774	3	8.35566434806227	aDAPHH
CHEMBL240	tr3_pharm7_2	14	17	0.452	0.008	0.008	0.016	0.01	0.037000000000000005	0.5	1.022	4	15.623084609786954	aaDAPHH
CHEMBL240	tr3_pharm7_3	12	13	0.48	0.006	0.006999999999999999	0.013000000000000001	0.008	0.032	0.5	1.0859999999999999	4	15.19943597510453	aaAPHHH
CHEMBL240	tr3_pharm7_4	10	14	0.41700000000000004	0.006999999999999999	0.006	0.011000000000000001	0.006999999999999999	0.027000000000000003	0.5	0.943	4	17.767079479856488	aaAPHHH
CHEMBL240	tr3_pharm7_1	9	18	0.33299999999999996	0.008	0.005	0.01	0.006	0.024	0.498	0.754	4	14.129121337661786	aaDAPHH
CHEMBL240	tr3_pharm7_5	6	14	0.3	0.006999999999999999	0.003	0.006999999999999999	0.004	0.016	0.498	0.679	4	14.87355752948755	aaAAPHH
CHEMBL240	tr3_pharm7_0	1	3	0.25	0.001	0.001	0.001	0.001	0.003	0.5	0.5660000000000001	5	12.75488537993687	aDAAPHH
CHEMBL240	tr2_pharm11_0	14	21	0.4	0.01	0.008	0.015	0.01	0.037000000000000005	0.499	0.905	8	9.876602357993427	aaaDAAAPHHH
CHEMBL240	tr2_pharm11_2	14	16	0.467	0.008	0.008	0.016	0.01	0.037000000000000005	0.5	1.056	8	9.375685901384582	aaaDAAAPHHH
CHEMBL240	tr2_pharm11_3	13	15	0.46399999999999997	0.006999999999999999	0.006999999999999999	0.013999999999999999	0.009000000000000001	0.035	0.5	1.051	8	9.88344171787816	aaaDAAAPHHH
CHEMBL240	tr2_pharm11_1	12	18	0.4	0.008	0.006999999999999999	0.013000000000000001	0.008	0.032	0.499	0.905	8	9.69895185560411	aaaDAAAPHHH
CHEMBL240	tr270_pharm5_0	3	4	0.429	0.002	0.002	0.003	0.002	0.008	0.5	0.97	3	15.285234923708973	aDDAH
CHEMBL240	tr0_pharm5_4	39	2	0.951	0.001	0.022000000000000002	0.043	0.027000000000000003	0.10099999999999999	0.511	2.153	4	18.57137390042038	aAHHH
CHEMBL240	tr0_pharm5_6	29	3	0.9059999999999999	0.001	0.016	0.032	0.02	0.076	0.507	2.051	4	19.101926170361004	aAHHH
CHEMBL240	tr0_pharm5_1	22	2	0.917	0.001	0.012	0.024	0.015	0.059000000000000004	0.506	2.075	4	18.84531411097525	aAHHH
CHEMBL240	tr0_pharm5_3	21	2	0.9129999999999999	0.001	0.012	0.023	0.015	0.055999999999999994	0.505	2.0669999999999997	4	18.57137390042038	aAHHH
CHEMBL240	tr0_pharm5_5	18	2	0.9	0.001	0.01	0.02	0.013000000000000001	0.049	0.505	2.037	4	19.127176423815342	aAHHH
CHEMBL240	tr0_pharm5_0	18	1	0.9470000000000001	0.0	0.01	0.02	0.013000000000000001	0.049	0.505	2.144	4	19.155808047368094	aHHHH
CHEMBL240	tr0_pharm5_2	16	0	1.0	0.0	0.009000000000000001	0.018000000000000002	0.011000000000000001	0.044000000000000004	0.505	2.263	4	19.3427459363486	aAHHH
CHEMBL240	tr13_pharm6_0	6	1	0.857	0.0	0.003	0.006999999999999999	0.004	0.017	0.501	1.94	4	15.982383134963145	aAAPHH
CHEMBL240	tr110_pharm5_2	37	24	0.607	0.011000000000000001	0.021	0.04	0.026000000000000002	0.092	0.505	1.3730000000000002	4	15.583290811769428	AAPHH
CHEMBL240	tr110_pharm5_1	30	21	0.588	0.01	0.017	0.033	0.021	0.076	0.504	1.331	4	16.368508330566556	AAPHH
CHEMBL240	tr110_pharm5_0	30	23	0.5660000000000001	0.011000000000000001	0.017	0.033	0.021	0.076	0.503	1.281	4	15.733156997108527	AAPHH
CHEMBL240	tr120_pharm9_0	5	0	1.0	0.0	0.003	0.006	0.004	0.013999999999999999	0.501	2.263	5	15.315370092613106	aaaDAPHHH
CHEMBL240	tr164_pharm10_2	6	0	1.0	0.0	0.003	0.006999999999999999	0.004	0.017	0.502	2.263	6	10.862786621545167	aDAAAAPPHH
CHEMBL240	tr164_pharm10_0	6	0	1.0	0.0	0.003	0.006999999999999999	0.004	0.017	0.502	2.263	6	10.762416547615738	aDAAAAPPHH
CHEMBL240	tr164_pharm10_1	6	0	1.0	0.0	0.003	0.006999999999999999	0.004	0.017	0.502	2.263	6	11.080070654276136	aDAAAAPPHH
CHEMBL240	tr52_pharm8_3	4	0	1.0	0.0	0.002	0.005	0.003	0.011000000000000001	0.501	2.263	5	15.918388296122416	aaaDAHHH
CHEMBL240	tr52_pharm8_2	3	0	1.0	0.0	0.002	0.003	0.002	0.008	0.501	2.263	5	15.078551363882456	aaaDHHHH
CHEMBL240	tr52_pharm8_1	2	0	1.0	0.0	0.001	0.002	0.001	0.006	0.501	2.263	5	15.616635759443096	aaaDHHHH
CHEMBL240	tr52_pharm8_0	1	0	1.0	0.0	0.001	0.001	0.001	0.003	0.5	2.263	5	15.301072798242398	aaDAPHHH
CHEMBL240	tr24_pharm9_0	3	0	1.0	0.0	0.002	0.003	0.002	0.008	0.501	2.263	6	11.100987270133894	aaaDAAHHH
CHEMBL240	tr78_pharm9_16	15	0	1.0	0.0	0.008	0.017	0.011000000000000001	0.040999999999999995	0.504	2.263	5	8.444796016938001	aaaAAPHHH
CHEMBL240	tr78_pharm9_13	15	0	1.0	0.0	0.008	0.017	0.011000000000000001	0.040999999999999995	0.504	2.263	5	8.387976511330196	aaaAAPHHH
CHEMBL240	tr78_pharm9_1	14	0	1.0	0.0	0.008	0.016	0.01	0.038	0.504	2.263	5	7.388883103873705	aaaAAPHHH
CHEMBL240	tr78_pharm9_6	14	0	1.0	0.0	0.008	0.016	0.01	0.038	0.504	2.263	5	6.801009817725485	aaaAAPHHH
CHEMBL240	tr78_pharm9_15	14	0	1.0	0.0	0.008	0.016	0.01	0.038	0.504	2.263	5	8.28113064195032	aaaAAPHHH
CHEMBL240	tr78_pharm9_5	14	0	1.0	0.0	0.008	0.016	0.01	0.038	0.504	2.263	5	7.589316540009179	aaaAAPHHH
CHEMBL240	tr78_pharm9_12	14	0	1.0	0.0	0.008	0.016	0.01	0.038	0.504	2.263	5	7.1065739247202675	aaaAAPHHH
CHEMBL240	tr78_pharm9_7	14	0	1.0	0.0	0.008	0.016	0.01	0.038	0.504	2.263	5	6.646286598841178	aaaAAPHHH
CHEMBL240	tr78_pharm9_0	14	0	1.0	0.0	0.008	0.016	0.01	0.038	0.504	2.263	5	8.54814105796672	aaaAAPHHH
CHEMBL240	tr78_pharm9_14	14	0	1.0	0.0	0.008	0.016	0.01	0.038	0.504	2.263	5	7.369244351025808	aaaAAPHHH
CHEMBL240	tr78_pharm9_17	13	0	1.0	0.0	0.006999999999999999	0.015	0.009000000000000001	0.036000000000000004	0.504	2.263	5	7.658050525263711	aaaAAPHHH
CHEMBL240	tr78_pharm9_3	13	0	1.0	0.0	0.006999999999999999	0.015	0.009000000000000001	0.036000000000000004	0.504	2.263	5	8.580776981450553	aaaAAPHHH
CHEMBL240	tr78_pharm9_10	13	0	1.0	0.0	0.006999999999999999	0.015	0.009000000000000001	0.036000000000000004	0.504	2.263	5	7.226424297733972	aaaAAPHHH
CHEMBL240	tr78_pharm9_4	13	0	1.0	0.0	0.006999999999999999	0.015	0.009000000000000001	0.036000000000000004	0.504	2.263	5	7.461163230887164	aaaAAPHHH
CHEMBL240	tr78_pharm9_11	12	0	1.0	0.0	0.006999999999999999	0.013000000000000001	0.008	0.033	0.503	2.263	5	8.569760224604169	aaaAAPHHH
CHEMBL240	tr78_pharm9_8	12	0	1.0	0.0	0.006999999999999999	0.013000000000000001	0.008	0.033	0.503	2.263	5	6.916265356380952	aaaAAPHHH
CHEMBL240	tr78_pharm9_9	11	0	1.0	0.0	0.006	0.012	0.008	0.03	0.503	2.263	5	7.54702090288278	aaaAAPHHH
CHEMBL240	tr78_pharm9_2	2	0	1.0	0.0	0.001	0.002	0.001	0.006	0.501	2.263	5	8.073798102715513	aaaAPHHHH
CHEMBL240	tr38_pharm8_0	12	0	1.0	0.0	0.006999999999999999	0.013000000000000001	0.008	0.033	0.503	2.263	5	10.479641203120735	aaAPHHHH
CHEMBL240	tr127_pharm7_0	8	3	0.727	0.001	0.005	0.009000000000000001	0.006	0.022000000000000002	0.502	1.646	4	7.309971155058596	aaAAPHH
CHEMBL240	tr29_pharm7_2	17	11	0.607	0.005	0.01	0.019	0.012	0.045	0.502	1.374	5	4.98736048085871	aaDDAHH
CHEMBL240	tr29_pharm7_3	17	13	0.5670000000000001	0.006	0.01	0.019	0.012	0.045	0.502	1.2830000000000001	5	6.536037657238143	aaDDAHH
CHEMBL240	tr29_pharm7_9	17	14	0.5479999999999999	0.006999999999999999	0.01	0.019	0.012	0.045	0.502	1.2409999999999999	5	6.446567945725099	aaDDAHH
CHEMBL240	tr29_pharm7_10	17	8	0.68	0.004	0.01	0.019	0.012	0.045	0.503	1.5390000000000001	5	6.510725654175039	aaDDAHH
CHEMBL240	tr29_pharm7_5	17	14	0.5479999999999999	0.006999999999999999	0.01	0.019	0.012	0.045	0.502	1.2409999999999999	5	6.492718166192651	aaDDAHH
CHEMBL240	tr29_pharm7_4	17	10	0.63	0.005	0.01	0.019	0.012	0.045	0.502	1.425	5	4.974058625321062	aaDDAHH
CHEMBL240	tr29_pharm7_8	17	13	0.5670000000000001	0.006	0.01	0.019	0.012	0.045	0.502	1.2830000000000001	5	6.512773233232704	aaDDAHH
CHEMBL240	tr29_pharm7_11	17	18	0.486	0.008	0.01	0.019	0.012	0.044000000000000004	0.501	1.099	5	6.543492682996442	aaDDAHH
CHEMBL240	tr29_pharm7_1	17	18	0.486	0.008	0.01	0.019	0.012	0.044000000000000004	0.501	1.099	5	6.524451990073112	aaDDAHH
CHEMBL240	tr29_pharm7_7	16	7	0.696	0.003	0.009000000000000001	0.018000000000000002	0.011000000000000001	0.043	0.503	1.575	5	6.510011582485872	aaDDAHH
CHEMBL240	tr29_pharm7_6	16	13	0.552	0.006	0.009000000000000001	0.018000000000000002	0.011000000000000001	0.042	0.501	1.249	5	6.52208712923845	aaDDAHH
CHEMBL240	tr29_pharm7_0	14	3	0.8240000000000001	0.001	0.008	0.016	0.01	0.038	0.503	1.864	4	16.54800265255125	aaaAHHH
CHEMBL240	tr160_pharm10_1	6	0	1.0	0.0	0.003	0.006999999999999999	0.004	0.017	0.502	2.263	5	12.069844932784266	aDDAAAAPPH
CHEMBL240	tr160_pharm10_0	3	0	1.0	0.0	0.002	0.003	0.002	0.008	0.501	2.263	5	12.454213562092495	aDDAAAAPPH
CHEMBL240	tr160_pharm10_2	3	0	1.0	0.0	0.002	0.003	0.002	0.008	0.501	2.263	5	17.291958714752504	aaDDAAAPHH
CHEMBL240	tr91_pharm9_1	3	0	1.0	0.0	0.002	0.003	0.002	0.008	0.501	2.263	6	13.91543032521672	aaaDDHHHH
CHEMBL240	tr91_pharm9_0	2	0	1.0	0.0	0.001	0.002	0.001	0.006	0.501	2.263	6	13.915456496443934	aaaDDHHHH
CHEMBL240	tr143_pharm5_0	37	7	0.841	0.003	0.021	0.040999999999999995	0.026000000000000002	0.095	0.509	1.903	3	17.160447270044042	aaHHH
CHEMBL240	tr168_pharm7_0	19	2	0.905	0.001	0.011000000000000001	0.021	0.013000000000000001	0.051	0.505	2.048	4	9.937399633640933	aaDAPHH
CHEMBL240	tr168_pharm7_1	14	2	0.875	0.001	0.008	0.016	0.01	0.038	0.503	1.98	4	9.887217958346527	aaDAPHH
CHEMBL240	tr168_pharm7_2	2	0	1.0	0.0	0.001	0.002	0.001	0.006	0.501	2.263	5	7.766232923138246	aDAAPHH
CHEMBL240	tr134_pharm6_0	3	4	0.429	0.002	0.002	0.003	0.002	0.008	0.5	0.97	4	9.20109204946724	aDAPHH
CHEMBL240	tr142_pharm12_3	4	0	1.0	0.0	0.002	0.005	0.003	0.011000000000000001	0.501	2.263	8	11.13481363842356	aaDAAAAPHHHH
CHEMBL240	tr142_pharm12_1	2	0	1.0	0.0	0.001	0.002	0.001	0.006	0.501	2.263	8	9.831281779111901	aaDAAAAPHHHH
CHEMBL240	tr142_pharm12_2	1	0	1.0	0.0	0.001	0.001	0.001	0.003	0.5	2.263	8	10.251511221885924	aaDAAAAPHHHH
CHEMBL240	tr142_pharm12_0	1	0	1.0	0.0	0.001	0.001	0.001	0.003	0.5	2.263	8	11.344878803618105	aaDAAAAPHHHH
CHEMBL240	tr8_pharm9_5	16	0	1.0	0.0	0.009000000000000001	0.018000000000000002	0.011000000000000001	0.044000000000000004	0.505	2.263	6	13.457407970567374	aaDAAAPHH
CHEMBL240	tr8_pharm9_1	15	0	1.0	0.0	0.008	0.017	0.011000000000000001	0.040999999999999995	0.504	2.263	6	13.20969161694421	aaDAAAPHH
CHEMBL240	tr8_pharm9_6	11	0	1.0	0.0	0.006	0.012	0.008	0.03	0.503	2.263	6	12.652371344334883	aaDAAAPHH
CHEMBL240	tr8_pharm9_7	10	0	1.0	0.0	0.006	0.011000000000000001	0.006999999999999999	0.027999999999999997	0.503	2.263	6	12.606772782674073	aaAAAAPHH
CHEMBL240	tr8_pharm9_0	9	0	1.0	0.0	0.005	0.01	0.006	0.025	0.503	2.263	6	12.357448243949484	aaDAAAPHH
CHEMBL240	tr8_pharm9_2	7	0	1.0	0.0	0.004	0.008	0.005	0.019	0.502	2.263	6	12.865261058261154	aaDAAAPHH
CHEMBL240	tr8_pharm9_3	4	0	1.0	0.0	0.002	0.005	0.003	0.011000000000000001	0.501	2.263	6	14.917798010399851	aaDAAAPHH
CHEMBL240	tr8_pharm9_4	1	0	1.0	0.0	0.001	0.001	0.001	0.003	0.5	2.263	6	13.158958925827598	aaDAAAPHH
CHEMBL240	tr125_pharm6_0	11	14	0.44	0.006999999999999999	0.006	0.012	0.008	0.028999999999999998	0.5	0.996	4	14.717845455476143	aDAAPH
CHEMBL240	tr125_pharm6_5	9	15	0.375	0.006999999999999999	0.005	0.01	0.006	0.024	0.499	0.8490000000000001	4	14.714818297962813	aDAAPH
CHEMBL240	tr125_pharm6_4	8	8	0.5	0.004	0.005	0.009000000000000001	0.006	0.022000000000000002	0.5	1.1320000000000001	4	14.714818297962813	aDAAPH
CHEMBL240	tr125_pharm6_2	6	4	0.6	0.002	0.003	0.006999999999999999	0.004	0.017	0.501	1.358	4	14.242302122825794	aDAAPH
CHEMBL240	tr125_pharm6_6	6	8	0.429	0.004	0.003	0.006999999999999999	0.004	0.016	0.5	0.97	4	13.948156965939932	aDAAPH
CHEMBL240	tr125_pharm6_1	6	6	0.5	0.003	0.003	0.006999999999999999	0.004	0.016	0.5	1.1320000000000001	4	14.717845455476143	aDAAPH
CHEMBL240	tr125_pharm6_3	5	4	0.556	0.002	0.003	0.006	0.004	0.013999999999999999	0.5	1.2570000000000001	4	14.242302122825794	aDAAPH
CHEMBL240	tr37_pharm11_1	13	0	1.0	0.0	0.006999999999999999	0.015	0.009000000000000001	0.036000000000000004	0.504	2.263	6	13.224300626048697	aaaaAAPHHHH
CHEMBL240	tr37_pharm11_0	13	0	1.0	0.0	0.006999999999999999	0.015	0.009000000000000001	0.036000000000000004	0.504	2.263	6	13.000098469299552	aaaaAAPHHHH
CHEMBL240	tr5_pharm6_0	126	136	0.48100000000000004	0.064	0.071	0.124	0.086	0.223	0.504	1.088	3	12.072636164516053	aaAPHH
CHEMBL240	tr108_pharm10_1	0	0	0	0	0	0	0	0	0	0	6	9.906052174110767	aaDDAAPHHH
CHEMBL240	tr108_pharm10_0	3	1	0.75	0.0	0.002	0.003	0.002	0.008	0.501	1.698	6	6.644451764218375	aaDDAAAPHH
CHEMBL240	tr242_pharm8_4	0	0	0	0	0	0	0	0	0	0	6	8.093390022361985	aaAPHHHH
CHEMBL240	tr242_pharm8_6	0	0	0	0	0	0	0	0	0	0	6	11.559768349316506	aaAPHHHH
CHEMBL240	tr242_pharm8_14	0	0	0	0	0	0	0	0	0	0	6	11.536984464324926	aaAPHHHH
CHEMBL240	tr242_pharm8_0	0	0	0	0	0	0	0	0	0	0	6	7.757441337401326	aaAPHHHH
CHEMBL240	tr242_pharm8_20	0	0	0	0	0	0	0	0	0	0	6	8.128003577049919	aaAPHHHH
CHEMBL240	tr242_pharm8_10	0	0	0	0	0	0	0	0	0	0	6	10.640157013434012	aaAPHHHH
CHEMBL240	tr242_pharm8_13	0	0	0	0	0	0	0	0	0	0	6	11.536984464324926	aaPHHHHH
CHEMBL240	tr242_pharm8_12	0	0	0	0	0	0	0	0	0	0	6	11.546680882841795	aaPHHHHH
CHEMBL240	tr242_pharm8_9	0	0	0	0	0	0	0	0	0	0	5	14.687212635434715	aaaPHHHH
CHEMBL240	tr242_pharm8_2	0	0	0	0	0	0	0	0	0	0	6	11.446039304629705	aaPHHHHH
CHEMBL240	tr242_pharm8_3	0	0	0	0	0	0	0	0	0	0	6	10.915856567033234	aaPHHHHH
CHEMBL240	tr242_pharm8_8	0	0	0	0	0	0	0	0	0	0	6	10.676428092911813	aaPHHHHH
CHEMBL240	tr242_pharm8_19	0	0	0	0	0	0	0	0	0	0	6	8.077577724891835	aaAPHHHH
CHEMBL240	tr242_pharm8_5	0	0	0	0	0	0	0	0	0	0	6	10.194817060123905	aaPHHHHH
CHEMBL240	tr242_pharm8_18	0	0	0	0	0	0	0	0	0	0	6	9.728944134652762	aaAPHHHH
CHEMBL240	tr242_pharm8_15	0	0	0	0	0	0	0	0	0	0	6	8.28760791378108	aaAPHHHH
CHEMBL240	tr242_pharm8_17	0	0	0	0	0	0	0	0	0	0	6	9.728944134652762	aaPHHHHH
CHEMBL240	tr242_pharm8_21	0	0	0	0	0	0	0	0	0	0	6	10.57993936921169	aaPHHHHH
CHEMBL240	tr242_pharm8_16	1	0	1.0	0.0	0.001	0.001	0.001	0.003	0.5	2.263	6	8.785256931319367	aaAPHHHH
CHEMBL240	tr242_pharm8_7	1	0	1.0	0.0	0.001	0.001	0.001	0.003	0.5	2.263	6	8.257666290141625	aaAPHHHH
CHEMBL240	tr242_pharm8_11	1	0	1.0	0.0	0.001	0.001	0.001	0.003	0.5	2.263	6	8.281466719906563	aaAPHHHH
CHEMBL240	tr242_pharm8_22	1	0	1.0	0.0	0.001	0.001	0.001	0.003	0.5	2.263	6	8.266442143891789	aaAPHHHH
CHEMBL240	tr242_pharm8_1	1	0	1.0	0.0	0.001	0.001	0.001	0.003	0.5	2.263	5	15.16297048557625	aaaPHHHH
CHEMBL240	tr113_pharm7_5	17	9	0.654	0.004	0.01	0.019	0.012	0.045	0.503	1.48	4	13.699559964820928	aaDAPHH
CHEMBL240	tr113_pharm7_8	16	14	0.5329999999999999	0.006999999999999999	0.009000000000000001	0.018000000000000002	0.011000000000000001	0.042	0.501	1.207	4	13.172610593225093	aaDAPHH
CHEMBL240	tr113_pharm7_2	15	4	0.789	0.002	0.008	0.017	0.011000000000000001	0.040999999999999995	0.503	1.787	4	12.493015995120855	aaDAPHH
CHEMBL240	tr113_pharm7_9	11	4	0.733	0.002	0.006	0.012	0.008	0.03	0.502	1.66	4	12.718628974426567	aaDDAHH
CHEMBL240	tr113_pharm7_4	11	1	0.917	0.0	0.006	0.012	0.008	0.03	0.503	2.075	4	13.699559964820928	aDDAAPH
CHEMBL240	tr113_pharm7_6	10	0	1.0	0.0	0.006	0.011000000000000001	0.006999999999999999	0.027999999999999997	0.503	2.263	4	13.608335155804172	aDDAAPH
CHEMBL240	tr113_pharm7_0	10	0	1.0	0.0	0.006	0.011000000000000001	0.006999999999999999	0.027999999999999997	0.503	2.263	4	13.709925907645715	aDDAAPH
CHEMBL240	tr113_pharm7_7	10	5	0.667	0.002	0.006	0.011000000000000001	0.006999999999999999	0.027000000000000003	0.502	1.5090000000000001	4	13.172610593225093	aaDDAHH
CHEMBL240	tr113_pharm7_1	9	4	0.6920000000000001	0.002	0.005	0.01	0.006	0.025	0.502	1.567	4	12.01585271398221	aaDDAHH
CHEMBL240	tr113_pharm7_3	9	3	0.75	0.001	0.005	0.01	0.006	0.025	0.502	1.6980000000000002	4	12.493015995120855	aaDDAHH
CHEMBL240	tr204_pharm6_0	1	7	0.125	0.003	0.001	0.001	0.001	0.003	0.499	0.28300000000000003	3	11.281495111603007	aDAAPH
CHEMBL240	tr133_pharm8_0	0	0	0	0	0	0	0	0	0	0	5	15.137939751336727	aDAAAAPH
CHEMBL240	tr17_pharm7_0	31	2	0.9390000000000001	0.001	0.017	0.034	0.022000000000000002	0.081	0.508	2.126	4	14.456276288458614	aaaHHHH
CHEMBL240	tr9_pharm9_0	33	0	1.0	0.0	0.019	0.037000000000000005	0.023	0.087	0.509	2.263	5	8.735466586002884	aaDAPHHHH
CHEMBL240	tr138_pharm8_0	5	1	0.833	0.0	0.003	0.006	0.004	0.013999999999999999	0.501	1.886	7	11.032982513911717	DAAHHHHH
CHEMBL240	tr99_pharm7_3	17	4	0.81	0.002	0.01	0.019	0.012	0.046	0.504	1.8319999999999999	4	14.290559631727572	aAAAPPH
CHEMBL240	tr99_pharm7_1	17	4	0.81	0.002	0.01	0.019	0.012	0.046	0.504	1.8319999999999999	4	14.354313678261573	aAAAPPH
CHEMBL240	tr99_pharm7_0	15	4	0.789	0.002	0.008	0.017	0.011000000000000001	0.040999999999999995	0.503	1.787	4	9.741785636855264	aAAAPPH
CHEMBL240	tr99_pharm7_2	13	1	0.929	0.0	0.006999999999999999	0.015	0.009000000000000001	0.036000000000000004	0.503	2.102	4	8.263387866741574	aAAAPPH
CHEMBL240	tr147_pharm10_1	5	0	1.0	0.0	0.003	0.006	0.004	0.013999999999999999	0.501	2.263	7	9.764882254248374	aaaDAPHHHH
CHEMBL240	tr147_pharm10_0	4	0	1.0	0.0	0.002	0.005	0.003	0.011000000000000001	0.501	2.263	7	9.889508331096259	aaaAAPHHHH
CHEMBL240	tr147_pharm10_2	4	0	1.0	0.0	0.002	0.005	0.003	0.011000000000000001	0.501	2.263	7	9.909568906479453	aaaAAPHHHH
CHEMBL240	tr158_pharm8_3	0	0	0	0	0	0	0	0	0	0	6	9.306759522840233	aDAAAAPH
CHEMBL240	tr158_pharm8_11	3	0	1.0	0.0	0.002	0.003	0.002	0.008	0.501	2.263	6	7.9877729867981975	aDAAAAPH
CHEMBL240	tr158_pharm8_9	3	0	1.0	0.0	0.002	0.003	0.002	0.008	0.501	2.263	6	9.648081618916011	aDAAAAPH
CHEMBL240	tr158_pharm8_8	3	0	1.0	0.0	0.002	0.003	0.002	0.008	0.501	2.263	6	9.808426627085757	aDAAAAPH
CHEMBL240	tr158_pharm8_0	2	0	1.0	0.0	0.001	0.002	0.001	0.006	0.501	2.263	6	7.9136110320444155	aDAAAAPH
CHEMBL240	tr158_pharm8_10	2	0	1.0	0.0	0.001	0.002	0.001	0.006	0.501	2.263	6	9.67165622936498	aDAAAAPH
CHEMBL240	tr158_pharm8_12	2	0	1.0	0.0	0.001	0.002	0.001	0.006	0.501	2.263	6	9.99186404051343	aDAAAAPH
CHEMBL240	tr158_pharm8_13	2	0	1.0	0.0	0.001	0.002	0.001	0.006	0.501	2.263	6	9.598041585481717	aDDAAAPH
CHEMBL240	tr158_pharm8_4	2	0	1.0	0.0	0.001	0.002	0.001	0.006	0.501	2.263	6	9.624674345894086	aDAAAAPH
CHEMBL240	tr158_pharm8_14	2	0	1.0	0.0	0.001	0.002	0.001	0.006	0.501	2.263	6	9.406448545796804	aDAAAAPH
